STEP;TIME;CAR;LEADER;LEADER_DISTANCE;DRIVING_DISTANCE;TCP_DUMP_MSGS;SIGNAL_STRENGTH
69;6.9s;car1;obs;49.12354503902698;43.576454960973024;"[b'14:57:08.751666 IP 192.168.1.1.33197 > 192.168.1.255.9090: UDP, length 126\n', b'E...n-@.@.G...........#...c]CAM::192.168.1.1::{""time"": ""5.9"", ""position"": ""(31.575999999999983, -4.8, 0)"", ""speed"": ""12.479999999999992"", ""leader"": ""obs""}\n', b'14:57:08.757992 IP 192.168.1.2.34202 > 192.168.1.255.9090: UDP, length 113\n', b'E...q.@.@.D...........#..y.(CAM::192.168.1.2::{""time"": ""5.9"", ""position"": ""(9.546, -4.8, 0)"", ""speed"": ""4.679999999999998"", ""leader"": ""car1""}\n', b'14:57:08.851459 IP 192.168.1.1.33197 > 192.168.1.255.9090: UDP, length 125\n', b'E...n0@.@.G...........#...K.CAM::192.168.1.1::{""time"": ""6.0"", ""position"": ""(32.84999999999998, -4.8, 0)"", ""speed"": ""12.739999999999991"", ""leader"": ""obs""}\n', b'14:57:08.856270 IP 192.168.1.2.34202 > 192.168.1.255.9090: UDP, length 113\n', b'E...q.@.@.D...........#..y..CAM::192.168.1.2::{""time"": ""6.0"", ""position"": ""(10.04, -4.8, 0)"", ""speed"": ""4.939999999999998"", ""leader"": ""car1""}\n', b'14:57:08.952011 IP 192.168.1.1.33197 > 192.168.1.255.9090: UDP, length 125\n', b'E...nF@.@.G...........#...D.CAM::192.168.1.1::{""time"": ""6.1"", ""position"": ""(34.14999999999998, -4.8, 0)"", ""speed"": ""12.999999999999991"", ""leader"": ""obs""}\n', b'14:57:08.956751 IP 192.168.1.2.34202 > 192.168.1.255.9090: UDP, length 127\n', b'E...q)@.@.D...........#.....CAM::192.168.1.2::{""time"": ""6.1"", ""position"": ""(10.559999999999999, -4.8, 0)"", ""speed"": ""5.1999999999999975"", ""leader"": ""car1""}\n', b'14:57:09.052083 IP 192.168.1.1.33197 > 192.168.1.255.9090: UDP, length 125\n', b'E...n_@.@.G...........#.....CAM::192.168.1.1::{""time"": ""6.2"", ""position"": ""(35.45330687012161, -4.8, 0)"", ""speed"": ""13.033068701216276"", ""leader"": ""obs""}\n', b'14:57:09.057071 IP 192.168.1.2.34202 > 192.168.1.255.9090: UDP, length 126\n', b'E...q8@.@.D...........#...^.CAM::192.168.1.2::{""time"": ""6.2"", ""position"": ""(11.105999999999998, -4.8, 0)"", ""speed"": ""5.459999999999997"", ""leader"": ""car1""}\n', b'14:57:09.152458 IP 192.168.1.1.33197 > 192.168.1.255.9090: UDP, length 125\n', b'E...nr@.@.G...........#.....CAM::192.168.1.1::{""time"": ""6.3"", ""position"": ""(36.75661374024324, -4.8, 0)"", ""speed"": ""13.033068701216276"", ""leader"": ""obs""}\n', b'14:57:09.158161 IP 192.168.1.2.34202 > 192.168.1.255.9090: UDP, length 126\n', b'E...qO@.@.D...........#...Z{CAM::192.168.1.2::{""time"": ""6.3"", ""position"": ""(11.677999999999997, -4.8, 0)"", ""speed"": ""5.719999999999997"", ""leader"": ""car1""}\n', b'14:57:09.252412 IP 192.168.1.1.33197 > 192.168.1.255.9090: UDP, length 125\n', b'E...n{@.@.G...........#.....CAM::192.168.1.1::{""time"": ""6.4"", ""position"": ""(38.05992061036487, -4.8, 0)"", ""speed"": ""13.033068701216276"", ""leader"": ""obs""}\n', b'14:57:09.257486 IP 192.168.1.2.34202 > 192.168.1.255.9090: UDP, length 126\n', b'E...qQ@.@.D...........#...S.CAM::192.168.1.2::{""time"": ""6.4"", ""position"": ""(12.275999999999996, -4.8, 0)"", ""speed"": ""5.979999999999997"", ""leader"": ""car1""}\n', b'14:57:09.351970 IP 192.168.1.1.33197 > 192.168.1.255.9090: UDP, length 124\n', b'E...n.@.@.G|..........#.....CAM::192.168.1.1::{""time"": ""6.5"", ""position"": ""(39.3632274804865, -4.8, 0)"", ""speed"": ""13.033068701216276"", ""leader"": ""obs""}\n', b'14:57:09.356830 IP 192.168.1.2.34202 > 192.168.1.255.9090: UDP, length 126\n', b'E...qf@.@.D...........#...T|CAM::192.168.1.2::{""time"": ""6.5"", ""position"": ""(12.899999999999995, -4.8, 0)"", ""speed"": ""6.239999999999997"", ""leader"": ""car1""}\n', b'14:57:09.452387 IP 192.168.1.1.33197 > 192.168.1.255.9090: UDP, length 125\n', b'E...n.@.@.Gz..........#...w.CAM::192.168.1.1::{""time"": ""6.6"", ""position"": ""(40.66653435060813, -4.8, 0)"", ""speed"": ""13.033068701216276"", ""leader"": ""obs""}\n', b'14:57:09.457040 IP 192.168.1.2.34202 > 192.168.1.255.9090: UDP, length 127\n', b'E...q}@.@.D...........#.....CAM::192.168.1.2::{""time"": ""6.6"", ""position"": ""(13.549999999999995, -4.8, 0)"", ""speed"": ""6.4999999999999964"", ""leader"": ""car1""}\n', b'14:57:09.552502 IP 192.168.1.1.33197 > 192.168.1.255.9090: UDP, length 125\n', b'E...n.@.@.Gn..........#...t.CAM::192.168.1.1::{""time"": ""6.7"", ""position"": ""(41.96984122072976, -4.8, 0)"", ""speed"": ""13.033068701216276"", ""leader"": ""obs""}\n', b'14:57:09.557000 IP 192.168.1.2.34202 > 192.168.1.255.9090: UDP, length 126\n', b'E...q.@.@.Do..........#...W.CAM::192.168.1.2::{""time"": ""6.7"", ""position"": ""(14.225999999999994, -4.8, 0)"", ""speed"": ""6.759999999999996"", ""leader"": ""car1""}\n', b'14:57:09.652879 IP 192.168.1.1.33197 > 192.168.1.255.9090: UDP, length 125\n', b'E...n.@.@.GX..........#...o.CAM::192.168.1.1::{""time"": ""6.8"", ""position"": ""(43.27314809085139, -4.8, 0)"", ""speed"": ""13.033068701216276"", ""leader"": ""obs""}\n', b'14:57:09.657605 IP 192.168.1.2.34202 > 192.168.1.255.9090: UDP, length 126\n', b'E...q.@.@.Dh..........#...Z{CAM::192.168.1.2::{""time"": ""6.8"", ""position"": ""(14.927999999999997, -4.8, 0)"", ""speed"": ""7.019999999999996"", ""leader"": ""car1""}\n']";-68.0@car1-wlan1
69;6.9s;car2;car1;21.42045496097303;10.555999999999996;"[b'14:57:08.753971 IP 192.168.1.2.34202 > 192.168.1.255.9090: UDP, length 113\n', b'E...q.@.@.D...........#..y.(CAM::192.168.1.2::{""time"": ""5.9"", ""position"": ""(9.546, -4.8, 0)"", ""speed"": ""4.679999999999998"", ""leader"": ""car1""}\n', b'14:57:08.754340 IP 192.168.1.1.33197 > 192.168.1.255.9090: UDP, length 126\n', b'E...n-@.@.G...........#...c]CAM::192.168.1.1::{""time"": ""5.9"", ""position"": ""(31.575999999999983, -4.8, 0)"", ""speed"": ""12.479999999999992"", ""leader"": ""obs""}\n', b'14:57:08.853120 IP 192.168.1.2.34202 > 192.168.1.255.9090: UDP, length 113\n', b'E...q.@.@.D...........#..y..CAM::192.168.1.2::{""time"": ""6.0"", ""position"": ""(10.04, -4.8, 0)"", ""speed"": ""4.939999999999998"", ""leader"": ""car1""}\n', b'14:57:08.854301 IP 192.168.1.1.33197 > 192.168.1.255.9090: UDP, length 125\n', b'E...n0@.@.G...........#...K.CAM::192.168.1.1::{""time"": ""6.0"", ""position"": ""(32.84999999999998, -4.8, 0)"", ""speed"": ""12.739999999999991"", ""leader"": ""obs""}\n', b'14:57:08.953494 IP 192.168.1.2.34202 > 192.168.1.255.9090: UDP, length 127\n', b'E...q)@.@.D...........#.....CAM::192.168.1.2::{""time"": ""6.1"", ""position"": ""(10.559999999999999, -4.8, 0)"", ""speed"": ""5.1999999999999975"", ""leader"": ""car1""}\n', b'14:57:08.954583 IP 192.168.1.1.33197 > 192.168.1.255.9090: UDP, length 125\n', b'E...nF@.@.G...........#...D.CAM::192.168.1.1::{""time"": ""6.1"", ""position"": ""(34.14999999999998, -4.8, 0)"", ""speed"": ""12.999999999999991"", ""leader"": ""obs""}\n', b'14:57:09.054034 IP 192.168.1.2.34202 > 192.168.1.255.9090: UDP, length 126\n', b'E...q8@.@.D...........#...^.CAM::192.168.1.2::{""time"": ""6.2"", ""position"": ""(11.105999999999998, -4.8, 0)"", ""speed"": ""5.459999999999997"", ""leader"": ""car1""}\n', b'14:57:09.054545 IP 192.168.1.1.33197 > 192.168.1.255.9090: UDP, length 125\n', b'E...n_@.@.G...........#.....CAM::192.168.1.1::{""time"": ""6.2"", ""position"": ""(35.45330687012161, -4.8, 0)"", ""speed"": ""13.033068701216276"", ""leader"": ""obs""}\n', b'14:57:09.154005 IP 192.168.1.2.34202 > 192.168.1.255.9090: UDP, length 126\n', b'E...qO@.@.D...........#...Z{CAM::192.168.1.2::{""time"": ""6.3"", ""position"": ""(11.677999999999997, -4.8, 0)"", ""speed"": ""5.719999999999997"", ""leader"": ""car1""}\n', b'14:57:09.154806 IP 192.168.1.1.33197 > 192.168.1.255.9090: UDP, length 125\n', b'E...nr@.@.G...........#.....CAM::192.168.1.1::{""time"": ""6.3"", ""position"": ""(36.75661374024324, -4.8, 0)"", ""speed"": ""13.033068701216276"", ""leader"": ""obs""}\n', b'14:57:09.254198 IP 192.168.1.2.34202 > 192.168.1.255.9090: UDP, length 126\n', b'E...qQ@.@.D...........#...S.CAM::192.168.1.2::{""time"": ""6.4"", ""position"": ""(12.275999999999996, -4.8, 0)"", ""speed"": ""5.979999999999997"", ""leader"": ""car1""}\n', b'14:57:09.254875 IP 192.168.1.1.33197 > 192.168.1.255.9090: UDP, length 125\n', b'E...n{@.@.G...........#.....CAM::192.168.1.1::{""time"": ""6.4"", ""position"": ""(38.05992061036487, -4.8, 0)"", ""speed"": ""13.033068701216276"", ""leader"": ""obs""}\n', b'14:57:09.353798 IP 192.168.1.2.34202 > 192.168.1.255.9090: UDP, length 126\n', b'E...qf@.@.D...........#...T|CAM::192.168.1.2::{""time"": ""6.5"", ""position"": ""(12.899999999999995, -4.8, 0)"", ""speed"": ""6.239999999999997"", ""leader"": ""car1""}\n', b'14:57:09.354669 IP 192.168.1.1.33197 > 192.168.1.255.9090: UDP, length 124\n', b'E...n.@.@.G|..........#.....CAM::192.168.1.1::{""time"": ""6.5"", ""position"": ""(39.3632274804865, -4.8, 0)"", ""speed"": ""13.033068701216276"", ""leader"": ""obs""}\n', b'14:57:09.454342 IP 192.168.1.2.34202 > 192.168.1.255.9090: UDP, length 127\n', b'E...q}@.@.D...........#.....CAM::192.168.1.2::{""time"": ""6.6"", ""position"": ""(13.549999999999995, -4.8, 0)"", ""speed"": ""6.4999999999999964"", ""leader"": ""car1""}\n', b'14:57:09.454852 IP 192.168.1.1.33197 > 192.168.1.255.9090: UDP, length 125\n', b'E...n.@.@.Gz..........#...w.CAM::192.168.1.1::{""time"": ""6.6"", ""position"": ""(40.66653435060813, -4.8, 0)"", ""speed"": ""13.033068701216276"", ""leader"": ""obs""}\n', b'14:57:09.554204 IP 192.168.1.2.34202 > 192.168.1.255.9090: UDP, length 126\n', b'E...q.@.@.Do..........#...W.CAM::192.168.1.2::{""time"": ""6.7"", ""position"": ""(14.225999999999994, -4.8, 0)"", ""speed"": ""6.759999999999996"", ""leader"": ""car1""}\n', b'14:57:09.555029 IP 192.168.1.1.33197 > 192.168.1.255.9090: UDP, length 125\n', b'E...n.@.@.Gn..........#...t.CAM::192.168.1.1::{""time"": ""6.7"", ""position"": ""(41.96984122072976, -4.8, 0)"", ""speed"": ""13.033068701216276"", ""leader"": ""obs""}\n', b'14:57:09.654245 IP 192.168.1.2.34202 > 192.168.1.255.9090: UDP, length 126\n', b'E...q.@.@.Dh..........#...Z{CAM::192.168.1.2::{""time"": ""6.8"", ""position"": ""(14.927999999999997, -4.8, 0)"", ""speed"": ""7.019999999999996"", ""leader"": ""car1""}\n', b'14:57:09.655281 IP 192.168.1.1.33197 > 192.168.1.255.9090: UDP, length 125\n', b'E...n.@.@.GX..........#...o.CAM::192.168.1.1::{""time"": ""6.8"", ""position"": ""(43.27314809085139, -4.8, 0)"", ""speed"": ""13.033068701216276"", ""leader"": ""obs""}\n']";-74.0@car2-wlan1
70;7.0s;car1;car3;12.744135889698688;44.879761831094655;[];-67.0@car1-wlan1
70;7.0s;car2;No leader;No leader;11.309999999999997;[];-74.0@car2-wlan1
71;7.1s;car1;car3;12.94465382964317;46.183068701216285;[];-67.0@car1-wlan1
71;7.1s;car2;car1;22.493068701216288;12.089999999999998;[];-74.0@car2-wlan1
72;7.2s;car1;car3;13.145171769587654;47.486375571337916;[];-66.0@car1-wlan1
72;7.2s;car2;car1;22.990375571337918;12.895999999999999;[];-74.0@car2-wlan1
73;7.3s;car1;car3;13.345689709532136;48.78968244145955;[];-66.0@car1-wlan1
73;7.3s;car2;car1;23.461682441459548;13.728;[];-74.0@car2-wlan1
74;7.4s;car1;car3;13.54620764947662;50.09298931158118;[];-65.0@car1-wlan1
74;7.4s;car2;No leader;No leader;14.586;[];-73.0@car2-wlan1
75;7.5s;car1;car3;13.746725589421104;51.39629618170281;[];-65.0@car1-wlan1
75;7.5s;car2;No leader;No leader;15.47;[];-73.0@car2-wlan1
76;7.6s;car1;car3;13.94724352936559;52.69960305182443;[];-65.0@car1-wlan1
76;7.6s;car2;No leader;No leader;16.380000000000003;[];-73.0@car2-wlan1
77;7.7s;car1;car3;14.147761469310076;54.00290992194606;[];-64.0@car1-wlan1
77;7.7s;car2;No leader;No leader;17.316000000000003;[];-73.0@car2-wlan1
78;7.8s;car1;car3;14.348279409254562;55.30621679206769;[];-64.0@car1-wlan1
78;7.8s;car2;No leader;No leader;18.278;[];-73.0@car2-wlan1
79;7.9s;car1;car3;14.548797349199049;56.60952366218932;"[b'14:57:09.752852 IP 192.168.1.1.33197 > 192.168.1.255.9090: UDP, length 126\n', b'E...n.@.@.GT..........#.....CAM::192.168.1.1::{""time"": ""6.9"", ""position"": ""(44.576454960973024, -4.8, 0)"", ""speed"": ""13.033068701216276"", ""leader"": ""obs""}\n', b'14:57:09.753634 IP 192.168.1.1.33197 > 192.168.1.255.9090: UDP, length 49\n', b'E..Mn.@.@.G...........#..9.pDENM::192.168.1.1::{""command"":2,""parameters"":[1]}\n', b'14:57:09.758877 IP 192.168.1.2.34202 > 192.168.1.255.9090: UDP, length 126\n', b'E...q.@.@.Dg..........#...P.CAM::192.168.1.2::{""time"": ""6.9"", ""position"": ""(15.655999999999995, -4.8, 0)"", ""speed"": ""7.279999999999996"", ""leader"": ""car1""}\n', b'14:57:09.853246 IP 192.168.1.1.33197 > 192.168.1.255.9090: UDP, length 127\n', b'E...n.@.@.G;..........#.....CAM::192.168.1.1::{""time"": ""7.0"", ""position"": ""(45.879761831094655, -1.6, 0)"", ""speed"": ""13.033068701216276"", ""leader"": ""car3""}\n', b'14:57:09.858816 IP 192.168.1.2.34202 > 192.168.1.255.9090: UDP, length 126\n', b'E...q.@.@.Dd..........#...z5CAM::192.168.1.2::{""time"": ""7.0"", ""position"": ""(16.409999999999997, -4.8, 0)"", ""speed"": ""7.539999999999996"", ""leader"": ""None""}\n', b'14:57:09.953937 IP 192.168.1.1.33197 > 192.168.1.255.9090: UDP, length 127\n', b'E...n.@.@.G,..........#.....CAM::192.168.1.1::{""time"": ""7.1"", ""position"": ""(47.183068701216285, -1.6, 0)"", ""speed"": ""13.033068701216276"", ""leader"": ""car3""}\n', b'14:57:09.959995 IP 192.168.1.2.34202 > 192.168.1.255.9090: UDP, length 126\n', b'E...q.@.@.DS..........#...R|CAM::192.168.1.2::{""time"": ""7.1"", ""position"": ""(17.189999999999998, -1.6, 0)"", ""speed"": ""7.799999999999995"", ""leader"": ""car1""}\n', b'14:57:10.053067 IP 192.168.1.1.33197 > 192.168.1.255.9090: UDP, length 127\n', b'E...n.@.@.G...........#.....CAM::192.168.1.1::{""time"": ""7.2"", ""position"": ""(48.486375571337916, -1.6, 0)"", ""speed"": ""13.033068701216276"", ""leader"": ""car3""}\n', b'14:57:10.057644 IP 192.168.1.2.34202 > 192.168.1.255.9090: UDP, length 114\n', b'E...q.@.@.D^..........#..z..CAM::192.168.1.2::{""time"": ""7.2"", ""position"": ""(17.996, -1.6, 0)"", ""speed"": ""8.059999999999995"", ""leader"": ""car1""}\n', b'14:57:10.152960 IP 192.168.1.1.33197 > 192.168.1.255.9090: UDP, length 126\n', b'E...n.@.@.G\n', b'..........#....SCAM::192.168.1.1::{""time"": ""7.3"", ""position"": ""(49.78968244145955, -1.6, 0)"", ""speed"": ""13.033068701216276"", ""leader"": ""car3""}\n', b'14:57:10.157624 IP 192.168.1.2.34202 > 192.168.1.255.9090: UDP, length 114\n', b'E...q.@.@.DY..........#..z..CAM::192.168.1.2::{""time"": ""7.3"", ""position"": ""(18.828, -1.6, 0)"", ""speed"": ""8.319999999999995"", ""leader"": ""car1""}\n', b'14:57:10.253206 IP 192.168.1.1.33197 > 192.168.1.255.9090: UDP, length 126\n', b'E...o.@.@.F...........#....cCAM::192.168.1.1::{""time"": ""7.4"", ""position"": ""(50.99298931158118, -1.6, 0)"", ""speed"": ""13.033068701216276"", ""leader"": ""car3""}\n', b'14:57:10.257612 IP 192.168.1.2.34202 > 192.168.1.255.9090: UDP, length 114\n', b'E...q.@.@.DF..........#..z..CAM::192.168.1.2::{""time"": ""7.4"", ""position"": ""(19.686, -1.6, 0)"", ""speed"": ""8.579999999999995"", ""leader"": ""None""}\n', b'14:57:10.353403 IP 192.168.1.1.33197 > 192.168.1.255.9090: UDP, length 126\n', b'E...o%@.@.F...........#....fCAM::192.168.1.1::{""time"": ""7.5"", ""position"": ""(52.29629618170281, -1.6, 0)"", ""speed"": ""13.033068701216276"", ""leader"": ""car3""}\n', b'14:57:10.357897 IP 192.168.1.2.34202 > 192.168.1.255.9090: UDP, length 113\n', b'E...q.@.@.D4..........#..ygBCAM::192.168.1.2::{""time"": ""7.5"", ""position"": ""(20.57, -1.6, 0)"", ""speed"": ""8.839999999999995"", ""leader"": ""None""}\n', b'14:57:10.454097 IP 192.168.1.1.33197 > 192.168.1.255.9090: UDP, length 126\n', b'E...o0@.@.F...........#....kCAM::192.168.1.1::{""time"": ""7.6"", ""position"": ""(53.59960305182443, -1.6, 0)"", ""speed"": ""13.033068701216276"", ""leader"": ""car3""}\n', b'14:57:10.459177 IP 192.168.1.2.34202 > 192.168.1.255.9090: UDP, length 113\n', b'E...q.@.@.D-..........#..ym<CAM::192.168.1.2::{""time"": ""7.6"", ""position"": ""(21.48, -1.6, 0)"", ""speed"": ""9.099999999999994"", ""leader"": ""None""}\n', b'14:57:10.555072 IP 192.168.1.1.33197 > 192.168.1.255.9090: UDP, length 126\n', b'E...oH@.@.F...........#....fCAM::192.168.1.1::{""time"": ""7.7"", ""position"": ""(54.90290992194606, -1.6, 0)"", ""speed"": ""13.033068701216276"", ""leader"": ""car3""}\n', b'14:57:10.559699 IP 192.168.1.2.34202 > 192.168.1.255.9090: UDP, length 114\n', b'E...q.@.@.D...........#..z..CAM::192.168.1.2::{""time"": ""7.7"", ""position"": ""(22.416, -1.6, 0)"", ""speed"": ""9.359999999999994"", ""leader"": ""None""}\n', b'14:57:10.654211 IP 192.168.1.1.33197 > 192.168.1.255.9090: UDP, length 126\n', b'E...oM@.@.F...........#...._CAM::192.168.1.1::{""time"": ""7.8"", ""position"": ""(56.20621679206769, -1.6, 0)"", ""speed"": ""13.033068701216276"", ""leader"": ""car3""}\n', b'14:57:10.659982 IP 192.168.1.2.34202 > 192.168.1.255.9090: UDP, length 114\n', b'E...q.@.@.D...........#..z..CAM::192.168.1.2::{""time"": ""7.8"", ""position"": ""(23.378, -1.6, 0)"", ""speed"": ""9.619999999999994"", ""leader"": ""None""}\n']";-63.0@car1-wlan1
79;7.9s;car2;No leader;No leader;19.266;[];-72.0@car2-wlan1
80;8.0s;car1;car3;14.749315289143535;57.91283053231095;[];-63.0@car1-wlan1
80;8.0s;car2;No leader;No leader;20.28;"[b'14:57:09.754999 IP 192.168.1.2.34202 > 192.168.1.255.9090: UDP, length 126\n', b'E...q.@.@.Dg..........#...P.CAM::192.168.1.2::{""time"": ""6.9"", ""position"": ""(15.655999999999995, -4.8, 0)"", ""speed"": ""7.279999999999996"", ""leader"": ""car1""}\n', b'14:57:09.755363 IP 192.168.1.1.33197 > 192.168.1.255.9090: UDP, length 126\n', b'E...n.@.@.GT..........#.....CAM::192.168.1.1::{""time"": ""6.9"", ""position"": ""(44.576454960973024, -4.8, 0)"", ""speed"": ""13.033068701216276"", ""leader"": ""obs""}\n', b'14:57:09.758799 IP 192.168.1.1.33197 > 192.168.1.255.9090: UDP, length 49\n', b'E..Mn.@.@.G...........#..9.pDENM::192.168.1.1::{""command"":2,""parameters"":[1]}\n', b'14:57:09.855109 IP 192.168.1.2.34202 > 192.168.1.255.9090: UDP, length 126\n', b'E...q.@.@.Dd..........#...z5CAM::192.168.1.2::{""time"": ""7.0"", ""position"": ""(16.409999999999997, -4.8, 0)"", ""speed"": ""7.539999999999996"", ""leader"": ""None""}\n', b'14:57:09.856592 IP 192.168.1.1.33197 > 192.168.1.255.9090: UDP, length 127\n', b'E...n.@.@.G;..........#.....CAM::192.168.1.1::{""time"": ""7.0"", ""position"": ""(45.879761831094655, -1.6, 0)"", ""speed"": ""13.033068701216276"", ""leader"": ""car3""}\n', b'14:57:09.955630 IP 192.168.1.2.34202 > 192.168.1.255.9090: UDP, length 126\n', b'E...q.@.@.DS..........#...R|CAM::192.168.1.2::{""time"": ""7.1"", ""position"": ""(17.189999999999998, -1.6, 0)"", ""speed"": ""7.799999999999995"", ""leader"": ""car1""}\n', b'14:57:09.956411 IP 192.168.1.1.33197 > 192.168.1.255.9090: UDP, length 127\n', b'E...n.@.@.G,..........#.....CAM::192.168.1.1::{""time"": ""7.1"", ""position"": ""(47.183068701216285, -1.6, 0)"", ""speed"": ""13.033068701216276"", ""leader"": ""car3""}\n', b'14:57:10.054861 IP 192.168.1.2.34202 > 192.168.1.255.9090: UDP, length 114\n', b'E...q.@.@.D^..........#..z..CAM::192.168.1.2::{""time"": ""7.2"", ""position"": ""(17.996, -1.6, 0)"", ""speed"": ""8.059999999999995"", ""leader"": ""car1""}\n', b'14:57:10.055620 IP 192.168.1.1.33197 > 192.168.1.255.9090: UDP, length 127\n', b'E...n.@.@.G...........#.....CAM::192.168.1.1::{""time"": ""7.2"", ""position"": ""(48.486375571337916, -1.6, 0)"", ""speed"": ""13.033068701216276"", ""leader"": ""car3""}\n', b'14:57:10.154650 IP 192.168.1.2.34202 > 192.168.1.255.9090: UDP, length 114\n', b'E...q.@.@.DY..........#..z..CAM::192.168.1.2::{""time"": ""7.3"", ""position"": ""(18.828, -1.6, 0)"", ""speed"": ""8.319999999999995"", ""leader"": ""car1""}\n', b'14:57:10.155527 IP 192.168.1.1.33197 > 192.168.1.255.9090: UDP, length 126\n', b'E...n.@.@.G\n', b'..........#....SCAM::192.168.1.1::{""time"": ""7.3"", ""position"": ""(49.78968244145955, -1.6, 0)"", ""speed"": ""13.033068701216276"", ""leader"": ""car3""}\n', b'14:57:10.255381 IP 192.168.1.2.34202 > 192.168.1.255.9090: UDP, length 114\n', b'E...q.@.@.DF..........#..z..CAM::192.168.1.2::{""time"": ""7.4"", ""position"": ""(19.686, -1.6, 0)"", ""speed"": ""8.579999999999995"", ""leader"": ""None""}\n', b'14:57:10.255657 IP 192.168.1.1.33197 > 192.168.1.255.9090: UDP, length 126\n', b'E...o.@.@.F...........#....cCAM::192.168.1.1::{""time"": ""7.4"", ""position"": ""(50.99298931158118, -1.6, 0)"", ""speed"": ""13.033068701216276"", ""leader"": ""car3""}\n', b'14:57:10.355116 IP 192.168.1.2.34202 > 192.168.1.255.9090: UDP, length 113\n', b'E...q.@.@.D4..........#..ygBCAM::192.168.1.2::{""time"": ""7.5"", ""position"": ""(20.57, -1.6, 0)"", ""speed"": ""8.839999999999995"", ""leader"": ""None""}\n', b'14:57:10.356022 IP 192.168.1.1.33197 > 192.168.1.255.9090: UDP, length 126\n', b'E...o%@.@.F...........#....fCAM::192.168.1.1::{""time"": ""7.5"", ""position"": ""(52.29629618170281, -1.6, 0)"", ""speed"": ""13.033068701216276"", ""leader"": ""car3""}\n', b'14:57:10.456605 IP 192.168.1.2.34202 > 192.168.1.255.9090: UDP, length 113\n', b'E...q.@.@.D-..........#..ym<CAM::192.168.1.2::{""time"": ""7.6"", ""position"": ""(21.48, -1.6, 0)"", ""speed"": ""9.099999999999994"", ""leader"": ""None""}\n', b'14:57:10.457096 IP 192.168.1.1.33197 > 192.168.1.255.9090: UDP, length 126\n', b'E...o0@.@.F...........#....kCAM::192.168.1.1::{""time"": ""7.6"", ""position"": ""(53.59960305182443, -1.6, 0)"", ""speed"": ""13.033068701216276"", ""leader"": ""car3""}\n', b'14:57:10.556841 IP 192.168.1.2.34202 > 192.168.1.255.9090: UDP, length 114\n', b'E...q.@.@.D...........#..z..CAM::192.168.1.2::{""time"": ""7.7"", ""position"": ""(22.416, -1.6, 0)"", ""speed"": ""9.359999999999994"", ""leader"": ""None""}\n', b'14:57:10.557806 IP 192.168.1.1.33197 > 192.168.1.255.9090: UDP, length 126\n', b'E...oH@.@.F...........#....fCAM::192.168.1.1::{""time"": ""7.7"", ""position"": ""(54.90290992194606, -1.6, 0)"", ""speed"": ""13.033068701216276"", ""leader"": ""car3""}\n', b'14:57:10.655714 IP 192.168.1.2.34202 > 192.168.1.255.9090: UDP, length 114\n', b'E...q.@.@.D...........#..z..CAM::192.168.1.2::{""time"": ""7.8"", ""position"": ""(23.378, -1.6, 0)"", ""speed"": ""9.619999999999994"", ""leader"": ""None""}\n', b'14:57:10.657310 IP 192.168.1.1.33197 > 192.168.1.255.9090: UDP, length 126\n', b'E...oM@.@.F...........#...._CAM::192.168.1.1::{""time"": ""7.8"", ""position"": ""(56.20621679206769, -1.6, 0)"", ""speed"": ""13.033068701216276"", ""leader"": ""car3""}\n', b'14:57:10.757786 IP 192.168.1.2.34202 > 192.168.1.255.9090: UDP, length 114\n', b'E...r.@.@.D...........#..z..CAM::192.168.1.2::{""time"": ""7.9"", ""position"": ""(24.366, -1.6, 0)"", ""speed"": ""9.879999999999994"", ""leader"": ""None""}\n', b'14:57:10.760832 IP 192.168.1.1.33197 > 192.168.1.255.9090: UDP, length 127\n', b'E...oR@.@.F...........#.....CAM::192.168.1.1::{""time"": ""7.9"", ""position"": ""(57.509523662189316, -1.6, 0)"", ""speed"": ""13.033068701216276"", ""leader"": ""car3""}\n']";-72.0@car2-wlan1
81;8.1s;car1;car3;14.949833229088021;59.21613740243257;[];-63.0@car1-wlan1
81;8.1s;car2;car1;26.296137402432574;21.32;[];-72.0@car2-wlan1
82;8.2s;car1;car3;15.150351169032508;60.519444272554196;[];-62.0@car1-wlan1
82;8.2s;car2;car1;26.533444272554203;22.385999999999996;[];-72.0@car2-wlan1
83;8.3s;car1;car3;15.350869108976994;61.82275114267583;[];-62.0@car1-wlan1
83;8.3s;car2;car1;26.74475114267583;23.477999999999994;[];-71.0@car2-wlan1
84;8.4s;car1;car3;15.55138704892148;63.12605801279746;[];-61.0@car1-wlan1
84;8.4s;car2;car1;26.93005801279746;24.595999999999997;[];-71.0@car2-wlan1
85;8.5s;car1;car3;15.751904988865967;64.42936488291909;[];-61.0@car1-wlan1
85;8.5s;car2;car1;27.08936488291909;25.739999999999995;[];-71.0@car2-wlan1
86;8.6s;car1;car3;15.952422928810453;65.7326717530407;[];-60.0@car1-wlan1
86;8.6s;car2;car1;27.222671753040718;26.90999999999999;[];-71.0@car2-wlan1
87;8.7s;car1;car3;16.15294086875494;67.03597862316234;[];-60.0@car1-wlan1
87;8.7s;car2;car1;27.329978623162347;28.105999999999987;[];-70.0@car2-wlan1
88;8.8s;car1;car3;16.353458808699425;68.33928549328397;[];-59.0@car1-wlan1
88;8.8s;car2;car1;27.41128549328397;29.32799999999999;[];-70.0@car2-wlan1
